Task ID,Date (task completed),Insert Date,Group Name,Sub Group,Task Labels,Task Name,Rewarded,ADA,GMBL,AGIX,USD,Transaction ID
5605,15.08.23,22.08.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Guild 15.08.23,TRUE,0,100,0,0,b19ced275b54abe56e6199dea059cc5a0557ef30baccf4cbdabde3a42a3759a5
5606,15.08.23,22.08.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Guild 15.08.23,TRUE,0,100,0,0,b19ced275b54abe56e6199dea059cc5a0557ef30baccf4cbdabde3a42a3759a5
5607,15.08.23,22.08.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Guild 15.08.23,TRUE,0,100,0,10,b19ced275b54abe56e6199dea059cc5a0557ef30baccf4cbdabde3a42a3759a5
5608,15.08.23,22.08.23,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Guild 15.08.23,TRUE,0,100,0,0,b19ced275b54abe56e6199dea059cc5a0557ef30baccf4cbdabde3a42a3759a5
5667,27.08.2023,05.09.2023,SingularityNET,Incubation Guild,"Operations,Community Communication",Schedule Pre & PostAnnouncements - week 34 - 50 USD,TRUE,0,200,0,50,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5668,27.08.2023,05.09.2023,SingularityNET,Incubation Guild,Planning,Planning Incubation - week 34 - 60 USD,TRUE,0,300,0,60,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5669,27.08.2023,05.09.2023,SingularityNET,Incubation Guild,"Operations,Coordination,Community Communication,Facilitating",Host Meeting - week 34 - 80 USD,TRUE,0,300,0,80,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5670,31.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Documentation,Operations,Community Communication,Reporting,Onboarding",Onboarding WG Activities for 23rd -31st Aug 2023-100 USD,TRUE,0,750,0,100,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5671,22.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Documentation,Operations,Community Communication,Reporting,Onboarding",Onboarding WG Activities for 16th-22nd Aug 2023- 50 USD,TRUE,0,300,0,50,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5672,15.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Documentation,Operations,Community Communication,Reporting,Onboarding",Onboarding WG Activities for 9th-15th Aug 2023-100 USD,TRUE,0,1000,0,100,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5673,01.09.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Documentation,Operations,Community Communication,Reporting,Onboarding,Coordination","Onboarding WG Meeting Notes & Summary, 31/8/2023 - 25 USD",TRUE,0,150,0,25,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5674,31.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Workgroup Meeting- 31.08.2023,TRUE,0,100,0,0,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5675,31.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Workgroup Meeting- 31.08.2023,TRUE,0,100,0,0,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5676,31.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Workgroup Meeting- 31.08.2023,TRUE,0,100,0,0,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5677,31.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Workgroup Meeting- 31.08.2023,TRUE,0,100,0,0,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5678,25.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Documentation,Operations,Community Communication,Reporting,Onboarding,Coordination","Onboarding WG Meeting Notes & Summary, 24/8/2023 - 25 USD",TRUE,0,150,0,25,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5679,01.09.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Documentation,Onboarding,Community Communication",Onboarding Session Slides - 80 USD,TRUE,0,350,0,80,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5680,24.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Workgroup Meeting- 24.08.2023,TRUE,0,100,0,0,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5681,24.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Workgroup Meeting- 24.08.2023,TRUE,0,100,0,0,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5682,24.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Workgroup Meeting- 24.08.2023,TRUE,0,100,0,0,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5683,24.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Workgroup Meeting- 24.08.2023,TRUE,0,100,0,0,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5684,24.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Workgroup Meeting- 24.08.2023,TRUE,0,100,0,0,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5685,24.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Workgroup Meeting- 24.08.2023,TRUE,0,100,0,0,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5686,29.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,Documentation,Contribute to getting started channel draft - 20 USD,TRUE,0,200,0,20,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5687,29.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,Documentation,Contribute to getting started channel draft - 20 USD,TRUE,0,200,0,20,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5688,29.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,Documentation,Contribute to getting started channel draft - 20 USD,TRUE,0,200,0,20,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5689,29.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,Documentation,Contribute to getting started channel draft - 20 USD,TRUE,0,200,0,20,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5690,29.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,Documentation,Contribute to getting started channel draft - 20 USD,TRUE,0,200,0,20,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5691,29.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,Documentation,Getting started  document -  30 USD,TRUE,0,150,0,30,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5692,29.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Documentation,Onboarding,Community Communication",Contribute to Onboarding session guide draft - 20 USD,TRUE,0,1,0,20,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5693,29.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Documentation,Onboarding,Community Communication",Contribute to Onboarding session guide draft - 20 USD,TRUE,0,1,0,20,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5694,29.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Documentation,Onboarding,Community Communication",Contribute to Onboarding session guide draft - 20 USD,TRUE,0,1,0,20,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5695,29.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Documentation,Onboarding,Community Communication",Contribute to Onboarding session guide draft - 20 USD,TRUE,0,1,0,20,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5696,08.08.2023,05.09.2023,SingularityNET,Onboarding Workgroup,"Documentation,Operations,Community Communication,Reporting,Onboarding",Onboarding WG Activities for 1st-8th Aug 2023-100 USD,TRUE,0,1050,0,100,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5698,31.08.2023,05.09.2023,SingularityNET,Ambassador Translator,"Operations,Reporting,Content Creation",Translation Workgroup Activities - August 2023- 150 USD,TRUE,0,800,0,150,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5707,04.09.2023,05.09.2023,SingularityNET,Video Workgroup,"Documentation,Operations",Weekly management of the Video Workgroup - 04 September 2023 -150 USD,TRUE,0,1500,0,150,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5708,04.09.2023,05.09.2023,SingularityNET,Video Workgroup,"Documentation,Operations",Weekly Social media management of the Video Workgroup - 04 September 2023 -100 USD,TRUE,0,1000,0,100,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5709,29.08.2023,05.09.2023,SingularityNET,Video Workgroup,Documentation,Preparing Monthly update slides for Town Hall 28.08.23 - 30 USD,TRUE,0,200,0,30,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5710,27.08.2023,05.09.2023,SingularityNET,Video Workgroup,"Documentation,Operations",Weekly Social media management of the Video Workgroup - 28 August 2023 -100 USD,TRUE,0,1000,0,100,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5711,27.08.2023,05.09.2023,SingularityNET,Video Workgroup,"Documentation,Operations",Weekly management of the Video Workgroup - 28 August 2023 -150 USD,TRUE,0,1500,0,150,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5712,25.08.2023,05.09.2023,SingularityNET,Video Workgroup,"Operations,Community Communication,Coordination",Meeting for Video Workgroup 25.08.23,TRUE,0,100,0,0,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5713,25.08.2023,05.09.2023,SingularityNET,Video Workgroup,"Operations,Community Communication,Coordination",Meeting for Video Workgroup 25.08.23,TRUE,0,100,0,0,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5714,25.08.2023,05.09.2023,SingularityNET,Video Workgroup,"Operations,Community Communication,Coordination",Meeting for Video Workgroup 25.08.23,TRUE,0,100,0,0,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5715,05.09.2023,05.09.2023,SingularityNET,Writers Workgroup,"Operations,Community Communication,Reporting,Coordinating,Content Creation",Weekly Management and Activities (August) #1 -150USD,TRUE,0,1500,0,150,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5716,05.09.2023,05.09.2023,SingularityNET,Writers Workgroup,"Operations,Community Communication,Reporting,Coordinating,Content Creation",Weekly Management and Activities (August)  #2 -150USD,TRUE,0,1500,0,150,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5717,01.09.2023,05.09.2023,SingularityNET,Writers Workgroup,"Operations,Coordination,Community Communication,Reporting",Meeting Summary 1/09/2023 - 10USD,TRUE,0,100,0,10,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5718,01.09.2023,05.09.2023,SingularityNET,Writers Workgroup,"Operations,Coordination,Community Communication,Reporting",Meeting Summary 1/09/2023 - 10USD,TRUE,0,100,0,10,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5719,29.08.2023,05.09.2023,SingularityNET,Writers Workgroup,"Operations,Community Communication,Reporting,Coordinating,Content Creation",Weekly Management and Activities (August)  #3 -150USD,TRUE,0,1500,0,150,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5720,28.08.2023,05.09.2023,SingularityNET,Writers Workgroup,"Operations,Community Communication,Reporting,Coordinating,Content Creation",Weekly Management and Activities (August)  #4 -150USD,TRUE,0,1500,0,150,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5721,05.09.2023,05.09.2023,SingularityNET,Writers Workgroup,"Content Creation,Documentation",DRAFT: LLMs --Zarqa - 100USD,TRUE,0,1,0,100,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5722,02.09.2023,05.09.2023,SingularityNET,Treasury Guild,"Operations,Community Communication,Reporting,Documenting,Coordination",Meeting Summaries and Documentation Treasury Guild August 2023,TRUE,0,150,0,15,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5723,19.08.2023,05.09.2023,SingularityNET,Treasury Guild,"Tool development,Reporting",Treasury Guild Fund Request - 19.08.23 - 1250 USD,TRUE,0,1,0,1250,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5724,02.09.2023,05.09.2023,SingularityNET,Treasury Guild,"Documenting,Coordination,Operations",Preparing Treasury Guild Workshops or Events August 2023,TRUE,0,50,0,5,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5725,02.09.2023,05.09.2023,SingularityNET,Treasury Guild,"Operations,Community Communication,Reporting,Documenting,Coordination",Meeting Summaries and Documentation Treasury Guild August 2023,TRUE,0,50,0,5,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5726,02.09.2023,05.09.2023,SingularityNET,Treasury Guild,"Documenting,Coordination,Operations",Preparing Treasury Guild Workshops or Events August 2023,TRUE,0,50,0,5,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5727,28.08.2023,05.09.2023,SingularityNET,Marketing Guild,Documentation,"Iteration,Comments in Proposal and When2meet-40 USD",TRUE,0,400,0,40,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5728,28.08.2023,05.09.2023,SingularityNET,Marketing Guild,Documentation,"Iteration,Comments in Proposal and When2meet-40 USD",TRUE,0,400,0,40,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5738,27.08.2023,05.09.2023,SingularityNET,Ambassador Program,"Operations,Documentation,Onboarding",Update Zoom Links and Onboarding Documentation,TRUE,0,100,0,0,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5739,27.08.2023,05.09.2023,SingularityNET,Ambassador Program,"Documentation,Community Communication,Content Creation,Operations",Ambassador Townhall #62 23.8.23 - Video Edit & Upload - 80 USD,TRUE,0,350,0,80,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5740,23.08.2023,05.09.2023,SingularityNET,Ambassador Program,"Operations,Coordination,Community Communication",Facilitate Ambassador Town Hall #61 - 40 USD,TRUE,0,150,0,40,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5741,30.08.2023,05.09.2023,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Modelling WG 30.08.23,TRUE,0,150,0,15,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5742,30.08.2023,05.09.2023,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Modelling WG 30.08.23,TRUE,0,150,0,15,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5743,30.08.2023,05.09.2023,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Modelling WG 30.08.23,TRUE,0,150,0,15,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5744,30.08.2023,05.09.2023,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Modelling WG 30.08.23,TRUE,0,150,0,0,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5745,30.08.2023,05.09.2023,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Modelling WG 30.08.23,TRUE,0,150,0,0,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5746,27.08.2023,05.09.2023,SingularityNET,Process Guild,Documenting,Redesign Workgroup Types and Requirements Matrix Table to reduce duplicated sticky notes,TRUE,0,200,0,20,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5747,23.08.2023,05.09.2023,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Modeling Workgroup 23.08.23,TRUE,0,100,0,10,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5748,23.08.2023,05.09.2023,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Modeling Workgroup 23.08.23,TRUE,0,100,0,10,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5749,23.08.2023,05.09.2023,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Modeling Workgroup 23.08.23,TRUE,0,100,0,10,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5750,23.08.2023,05.09.2023,SingularityNET,Process Guild,"Community Communication,Operations,Coordination",Participate in Process Modeling Workgroup 23.08.23,TRUE,0,100,0,0,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5751,02.09.2023,05.09.2023,SingularityNET,Process Guild,"Operations,Community Communication,Reporting,Documenting,Coordination",Meeting Summaries and Documentation Process Guild  August 2023,TRUE,0,50,0,5,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5752,02.09.2023,05.09.2023,SingularityNET,Process Guild,"Documenting,Coordination,Operations",Preparing Process Guild Workshops or Events August 2023,TRUE,0,50,0,5,2a21ed76d331b85949bf1de30a442f39f6d5ff0744067cad3090e6f66eb53e5c
5753,02.09.2023,05.09.2023,SingularityNET,Process Guild,"Operations,Community Communication,Reporting,Documenting,Coordination",Meeting Summaries and Documentation Process Guild  August 2023,TRUE,0,200,0,20,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5754,27.08.2023,05.09.2023,SingularityNET,Process Guild,"Community Communication,Operations,Documenting,Coordination,Content Creation",Create Process Guild Threads for each item in Process Guild - 60 USD,TRUE,0,800,0,60,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5755,02.09.2023,05.09.2023,SingularityNET,Process Guild,"Documenting,Coordination,Operations",Preparing Process Guild Workshops or Events August 2023,TRUE,0,400,0,40,3f243eb6655539c9baababa40ea27ec020beaf46af8418440955e48c1ca79276
5760,07.09.2023,12.09.2023,SingularityNET,Education Guild,Documentation,Dework Task Managment  for education- Week 35 - 40 USD,TRUE,0,200,0,40,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5761,28.08.2023,12.09.2023,SingularityNET,Education Guild,"Operations,Coordination,Community Communication",Participate in Education Guild meeting/workshop 35 28.08.2,TRUE,0,150,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5762,28.08.2023,12.09.2023,SingularityNET,Education Guild,"Operations,Coordination,Community Communication",Participate in Education Guild meeting/workshop 35 28.08.2,TRUE,0,150,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5763,28.08.2023,12.09.2023,SingularityNET,Education Guild,"Operations,Coordination,Community Communication",Participate in Education Guild meeting/workshop 35 28.08.2,TRUE,0,150,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5764,28.08.2023,12.09.2023,SingularityNET,Education Guild,"Operations,Coordination,Community Communication",Participate in Education Guild meeting/workshop 35 28.08.2,FALSE,0,150,0,0,
5765,07.09.2023,12.09.2023,SingularityNET,Education Guild,"Operations,Coordination,Community Communication,Planning",Planning Education meeting- week 35 - 60 USD,TRUE,0,300,0,60,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5766,07.09.2023,12.09.2023,SingularityNET,Education Guild,"Documentation,Operations,Coordination,Community Communication",Schedule Education meeting Announcements pre & post- week 35 - 50 USD,TRUE,0,250,0,50,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5767,07.09.2023,12.09.2023,SingularityNET,Education Guild,"Operations,Coordination,Community Communication,Facilitating",Host Education Meeting - week 35 - 40 USD,TRUE,0,200,0,40,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5768,28.08.2023,12.09.2023,SingularityNET,Education Guild,"Operations,Coordination,Community Communication",Participate in Education Guild meeting/workshop 21.08.2 -Week34,TRUE,0,150,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5769,28.08.2023,12.09.2023,SingularityNET,Education Guild,"Operations,Coordination,Community Communication",Participate in Education Guild meeting/workshop 21.08.2 -Week34,FALSE,0,150,0,0,
5770,28.08.2023,12.09.2023,SingularityNET,Education Guild,"Operations,Coordination,Community Communication",Participate in Education Guild meeting/workshop 21.08.2 -Week34,TRUE,0,150,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5771,07.09.2023,12.09.2023,SingularityNET,Education Guild,"Operations,Coordination,Planning",Planning Education - week 34- 60 USD,TRUE,0,300,0,60,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5772,07.09.2023,12.09.2023,SingularityNET,Education Guild,"Operations,Coordination,Community Communication,Facilitating",Host Education Meeting - week 34 - 40 USD,TRUE,0,200,0,40,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5773,06.09.2023,12.09.2023,SingularityNET,Incubation Guild,"Operations,Coordination,Community Communication,Facilitating",Incubation - Host Meeting - 6.9.23 - 80 USD,TRUE,0,300,0,80,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5774,07.09.2023,12.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Session - 7.09.2023,TRUE,0,150,0,0,b81139198f0de3367e720da2d2ebc2dd9339c630a3dab8113aaf7f407227a0f0
5775,07.09.2023,12.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Session - 7.09.2023,TRUE,0,150,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5776,07.09.2023,12.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Session - 7.09.2023,TRUE,0,150,0,0,b81139198f0de3367e720da2d2ebc2dd9339c630a3dab8113aaf7f407227a0f0
5777,07.09.2023,12.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Session - 7.09.2023,TRUE,0,150,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5778,07.09.2023,12.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Session - 7.09.2023,TRUE,0,150,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5779,07.09.2023,12.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Session - 7.09.2023,TRUE,0,150,0,0,b81139198f0de3367e720da2d2ebc2dd9339c630a3dab8113aaf7f407227a0f0
5780,07.09.2023,12.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Session - 7.09.2023,TRUE,0,150,0,0,b81139198f0de3367e720da2d2ebc2dd9339c630a3dab8113aaf7f407227a0f0
5781,07.09.2023,12.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Session - 7.09.2023,TRUE,0,150,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5782,07.09.2023,12.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Session - 7.09.2023,TRUE,0,150,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5783,07.09.2023,12.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Session - 7.09.2023,TRUE,0,150,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5784,07.09.2023,12.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Session - 7.09.2023,TRUE,0,150,0,0,b81139198f0de3367e720da2d2ebc2dd9339c630a3dab8113aaf7f407227a0f0
5785,07.09.2023,12.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Session - 7.09.2023,TRUE,0,150,0,0,2a50021fae1ba335cdd2d0f601d7668aabbf553eae80852fd47628194df3cefd
5786,07.09.2023,12.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Session - 7.09.2023,TRUE,0,150,0,0,b81139198f0de3367e720da2d2ebc2dd9339c630a3dab8113aaf7f407227a0f0
5787,07.09.2023,12.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Session - 7.09.2023,TRUE,0,150,0,0,b81139198f0de3367e720da2d2ebc2dd9339c630a3dab8113aaf7f407227a0f0
5788,07.09.2023,12.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Session - 7.09.2023,TRUE,0,150,0,0,b81139198f0de3367e720da2d2ebc2dd9339c630a3dab8113aaf7f407227a0f0
5789,07.09.2023,12.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Session - 7.09.2023,TRUE,0,150,0,0,b81139198f0de3367e720da2d2ebc2dd9339c630a3dab8113aaf7f407227a0f0
5790,07.09.2023,12.09.2023,SingularityNET,Onboarding Workgroup,"Community Communication,Operations,Coordination,Onboarding",Onboarding Session - 7.09.2023,TRUE,0,150,0,0,b81139198f0de3367e720da2d2ebc2dd9339c630a3dab8113aaf7f407227a0f0
5791,04.09.2023,12.09.2023,SingularityNET,Onboarding Workgroup,"Onboarding,Content Creation,Community Communication",Create an invitation flyer for the upcoming onboarding session- 20USD,TRUE,0,100,0,20,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5792,23.08.2023,12.09.2023,SingularityNET,Strategy Guild,Operations,Dework Task Managment - Week 34 - 23.08 - 40 USD,TRUE,0,200,0,40,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5793,23.08.2023,12.09.2023,SingularityNET,Strategy Guild,Planning,Planning Strategy - week 34- 23.08 - 20 USD,TRUE,0,100,0,20,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
5794,16.08.2023,12.09.2023,SingularityNET,Strategy Guild,"Operations,Coordination,Community Communication",Participate in Strategy Guild meeting/workshop week 34 - 16.08.23,TRUE,0,100,0,0,8b38c5a368de922919e571f4da08f66231e98189101113d6d81b2e5454057fea
